filepath,label,split
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2968).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1242).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (400).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (468).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1218).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1101).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1232).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (378).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (719).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (979).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1255).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (199).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2897).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1211).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1263).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (756).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3254).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (72).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (176).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (299).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2736).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (326).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (594).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1886).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1011).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (7).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (623).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (202).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (599).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (490).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (882).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2775).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2020).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1759).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2795).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (33).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1060).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2367).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (423).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (570).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1215).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1909).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (487).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (36).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1017).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2964).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (54).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1584).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2257).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3186).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1475).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (248).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (858).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (983).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (607).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2991).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1033).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (672).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1180).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1486).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2904).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1106).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1275).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1477).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2113).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1543).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1108).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1273).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1840).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (112).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (124).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2995).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2019).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (926).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (974).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2198).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2375).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1495).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1184).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1124).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (541).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (99).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1421).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1480).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2513).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1304).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (888).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2869).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3118).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (538).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (739).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (171).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (43).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (815).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1286).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (867).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2224).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (359).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (767).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (769).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (874).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (546).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (518).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2538).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1398).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (81).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (800).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2777).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2003).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1342).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1045).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1126).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2748).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (570).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1688).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1040).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1444).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (237).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1219).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1826).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (604).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1551).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (613).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1525).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (727).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (429).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1338).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1467).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (631).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1784).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2106).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2932).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1003).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1989).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2825).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (224).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (285).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (247).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2945).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2059).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (423).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (64).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (215).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3212).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1100).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (194).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1091).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (763).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (209).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2732).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (658).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2664).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (733).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (498).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (650).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (192).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (575).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (82).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1413).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1644).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1632).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (631).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (18).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2849).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2711).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1200).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1166).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2856).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1274).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (922).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (901).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (184).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2437).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (952).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (123).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1223).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (331).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2978).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1240).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1124).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (357).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2665).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (796).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1164).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (614).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2845).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2438).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (755).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2692).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (885).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (749).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (329).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (239).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (881).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (891).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (193).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1568).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (401).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1520).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1530).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (556).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2646).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3167).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (528).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (966).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2015).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1204).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (94).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (888).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (884).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2192).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (36).jpg,Pneumonia-Viral,test
